Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
baby-chicken-whole-animal-vacuum-sealed,"Baby Chicken (whole animal, vacuum sealed)","<p>50 count (60 cents each), 28-56 grams each. Day old chicken chicks, locally raised in Ohio. Frozen and shipped on dry ice.<span style=""font-size:18px"">Frozen and shipped on dry ice. </span></p>",vendor-unknown,,"Carnivore, spo-disabled",TRUE,Size,28-56 g (50 chicks),,,,,RLWAC28-01,0,shopify,deny,manual,30.00,0.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/2342/8803/products/22c1ce8e83600056068154a23f0c12ff.jpg?v=1527477856,1,"Baby Chicken (whole animal, vacuum sealed) - Reptilinks",FALSE,,"50 count (60 cents each), Day old chicken chicks, locally raised in Ohio.&nbsp;",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/22c1ce8e83600056068154a23f0c12ff.jpg?v=1527477856,lb,,
chicken,Chicken,<p>Ingredients: USDA certified organic chicken (entire carcass except feathers). 100% natural collagen casing.</p>,vendor-unknown,,"Carnivore, spo-disabled",TRUE,Link Size,8-12 g (40 links),,,,,RLC8,0,,deny,manual,29.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/2342/8803/products/eee20ab4a01e65d0ac5c5f44a409d4de.png?v=1527477857,1,Chicken - Reptilinks,FALSE,,"1/2 kg bundle&nbsp;(varying number of links, depending on size selected)",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/eee20ab4a01e65d0ac5c5f44a409d4de.png?v=1527477857,lb,,
chicken,,,,,,,,16-20 (24 links),,,,,RLC16,0,,deny,manual,29.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/2342/8803/products/reptilinks_rodent_sizing_chart.jpg?v=1527477857,2,Chicken - Reptilinks,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/eee20ab4a01e65d0ac5c5f44a409d4de.png?v=1527477857,lb,,
chicken,,,,,,,,25 g (20 links),,,,,RLC25,0,,deny,manual,29.99,0.00,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/eee20ab4a01e65d0ac5c5f44a409d4de.png?v=1527477857,lb,,
chicken,,,,,,,,50 g short  (10 links),,,,,RLC50S,0,,deny,manual,29.99,0.00,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/eee20ab4a01e65d0ac5c5f44a409d4de.png?v=1527477857,lb,,
chicken,,,,,,,,50 g long  (10 links),,,,,RLC50L,0,,deny,manual,29.99,0.00,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/eee20ab4a01e65d0ac5c5f44a409d4de.png?v=1527477857,lb,,
chicken,,,,,,,,75 g (7 links),,,,,RLC75,0,,deny,manual,29.99,0.00,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/eee20ab4a01e65d0ac5c5f44a409d4de.png?v=1527477857,lb,,
chicken,,,,,,,,100 g (6 links),,,,,RLC100,0,,deny,manual,29.99,0.00,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/eee20ab4a01e65d0ac5c5f44a409d4de.png?v=1527477857,lb,,
anole-juice,Anole Juice,<p>Anole scented liquid. All natural with no dyes or preservatives.  A must-have when transitioning reptile specialists.  Species-proven to elicit greater feeding responses every time!  </p><p>*Keep frozen and thaw minimially as needed*</p>,vendor-unknown,Scenting,spo-disabled,TRUE,Size,1 oz,,,,,RLANJU1,0,,deny,manual,34.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/2342/8803/products/7d552289de4548aa663e7579f133793d.jpg?v=1527477855,1,Anole Juice - Reptilinks,FALSE,,Anole scented liquid. All natural with no dyes or preservatives. &nbsp;A must-have when transitioning reptile specialists. &nbsp;Species-proven to elicit greater feeding responses every time! &nbsp;*Keep frozen and thaw minimially as needed*,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/7d552289de4548aa663e7579f133793d.jpg?v=1527477855,lb,,
anole-juice,,,,,,,,2 oz,,,,,RLANJU2,0,,deny,manual,64.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/7d552289de4548aa663e7579f133793d.jpg?v=1527477855,lb,,
african-soft-fur-asf-rats,African Soft Fur (ASF) Rats,"<p>Our African Soft Fur (ASF) rats are locally bred and fed custom diets. Expect the same quality, excellent packaging, and superior customer service that put Reptilinks on the map! </p>
<p>Looking to transition to other prey types?  Check out our NEW ASF Juice by <a href=""https://reptilinks.com/collections/scenting/products/african-soft-fur-asf-juice"" title=""African Soft Fur Scent"">clicking here</a>. </p>",vendor-unknown,,"ASF, Carnivore, spo-disabled",TRUE,Rat Size,"Small (20-29g each, 25 per bag)",,,,,RLASF20,0,shopify,deny,manual,60.00,0.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/2342/8803/products/e0bbfc8b2c1794285cb29dff43f27cef.jpg?v=1527477854,1,African Soft Fur (ASF) Rats - Reptilinks,FALSE,,"Rats are vacuum sealed whole animals (not ground, not in link form). Rats are frozen and shipped on dry ice.",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/e0bbfc8b2c1794285cb29dff43f27cef.jpg?v=1527477854,lb,,
african-soft-fur-asf-rats,,,,,,,,"Medium (30-49g each, 20 per bag)",,,,,RLASF30,0,shopify,deny,manual,50.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/e0bbfc8b2c1794285cb29dff43f27cef.jpg?v=1527477854,lb,,
african-soft-fur-asf-rats,,,,,,,,"Large (50-79g each, 20 per bag)",,,,,RLASF50,0,shopify,deny,manual,50.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/e0bbfc8b2c1794285cb29dff43f27cef.jpg?v=1527477854,lb,,
african-soft-fur-asf-rats,,,,,,,,"Jumbo (80g+, 20 per bag)",,,,,RLASF80,0,shopify,deny,manual,60.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/e0bbfc8b2c1794285cb29dff43f27cef.jpg?v=1527477854,lb,,
frog-anole-gecko-and-fish-multipack,"Frog, Anole, Gecko, and Fish Multipack","<p>Frog, Anole, Gecko, and Fish scented liquid. 1 oz bottle of each type (4 oz total).  All natural with no dyes or preservatives.  A must-have when transitioning reptile, amphibian, and fish specialists.  Species-proven to elicit greater feeding responses every time! </p><p>*Keep frozen and thaw minimially as needed*</p>",vendor-unknown,Scenting,spo-disabled,TRUE,Size,4 oz,,,,,RL4PJU-01,0,,deny,manual,99.99,114.99,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/2342/8803/products/ccb93abaf3daa4b983bb5405755e8dcd.jpg?v=1527477863,1,"Frog, Anole, Gecko, and Fish Multipack - Reptilinks",FALSE,,"Frog, Anole, Gecko, and Fish scented liquid. 1 oz bottle of each type (4 oz total). &nbsp;All natural with no dyes or preservatives. &nbsp;A must-have when transitioning reptile,&nbsp;amphibian, and fish specialists. &nbsp;Species-proven to elicit greater feeding responses every time!&nbsp;*Keep frozen and thaw minimially as needed*",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/ccb93abaf3daa4b983bb5405755e8dcd.jpg?v=1527477863,lb,,
frog-anole-and-gecko-multipack,"Frog, Anole, and Gecko Multipack","<p>Frog, Anole, and Gecko scented liquid. 1 oz bottle of each type (3 oz total).  All natural with no dyes or preservatives.  A must-have when transitioning reptile and amphibian specialists.  Species-proven to elicit greater feeding responses every time! </p><p>*Keep frozen and thaw minimially as needed*</p>",vendor-unknown,Scenting,spo-disabled,TRUE,Size,3 oz,,,,,RL3PJU-01,0,,deny,manual,89.99,89.99,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/2342/8803/products/a1876577841b6f5d8dc7a6239ee5736b.jpg?v=1527477862,1,"Frog, Anole, and Gecko Multipack - Reptilinks",FALSE,,"Frog, Anole, and Gecko scented liquid. 1 oz bottle of each type (3 oz total). &nbsp;All natural with no dyes or preservatives. &nbsp;A must-have when transitioning reptile and amphibian specialists. &nbsp;Species-proven to elicit greater feeding responses every time!&nbsp;*Keep frozen and thaw minimially as needed*",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/a1876577841b6f5d8dc7a6239ee5736b.jpg?v=1527477862,lb,,
